route_cd,route_name,internal_route_cd,ETM route_name,ETM Stage Codes
PNJ71,PANAJI MKT-PONDA via KUNDAI,PNJ71,71,PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-GATE/TBHUMI-MADKAI/B.P-MARWADA-KARNALE-NGSI/M.LXMI-RAMNATHI-KAVLE TEMPL-DON KHAMB-TALAULIM-DURBHAT-ADPAI-AGAPUR-AGAPUR SHMR-AGAPUR-ADPAI-DURBHAT-TALAULIM-DON KHAMB-KAPILESHWAR-PONDA TISK-PONDA
PNJ72,FARMAGUDI-MAINGINE via PONDA,PNJ72,72,FARMAGUDI-FMD CIRCLE-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-KELINI-KUMYAKADE-USGAO-NANUS-AMBESHI BDG-GANJE-KANKERI-GULELI-MURMUNE-PAIKUL-SHEL-DHADA-MAINGINE
PNJ73,PONDA-SAVAI,PNJ73,73,PONDA-UPPER BAZAR-CURTI-APEWAL-KARMANE-ARLA-V KERI-VELKASI-SADYAR HALI-CHAIEWADA-VEREM-VOLVOI-SATERI BHAT-SAVAI
PNJ74,PONDA-VAGURME via KHANDEPAR,PNJ74,74,PONDA-UPPER BAZAR-CURTI-KHANDEPAR-KDPR S. TMP-MARICO-MURDI-VAGURME
PNJ75,PONDA-CODLI TISK via BETODA,PNJ75,75,PONDA-PONDA YARD-ST.MARRY-BETODA-BETODA IDC-BETODA VP.-CHAFEGAL-GAULAR-NIRANKAL-NKL PST OFF-SATERI MOL-DABAL-MARUTI TMP-CODLI TISK
PNJ76,PONDA-SHIRSHIRE via TOP COLA,PNJ76,76,PONDA-DHAVLI-TOP COLA-KALMAMOL-SHIRSHIRE
PNJ77,PONDA-GAVNE via RAMNATHI,PNJ77,77,PONDA-PONDA TISK-KAPILESHWAR-DON KHAMB-KAVLE TEMPL-RAMNATHI-NGSI/M.LXMI-GAVNE TISK-VITHAL TMPL-GAVNE
PNJ78,PONDA-AGAPUR SHMR via TALAULIM,PNJ78,78,PONDA-PONDA TISK-KAPILESHWAR-DON KHAMB-TALAULIM-DURBHAT-ADPAI-AGAPUR-AGAPUR SHMR
PNJ78,PONDA-AGAPUR SHMR via TALAULIM,VSD23,23,PONDA-PONDA TISK-KAPILESHWAR-DON KHAMB-TALAULIM-DURBHAT-ADPAI-AGAPUR-AGAPUR SHMR
PNJ79,PONDA-UNDIR via RAMNATHI,PNJ79,79,PONDA-PONDA TISK-KAPILESHWAR-DON KHAMB-KAVLE TEMPL-RAMNATHI-SACVAR-TOLULE-KHARWADE-UNDIR TEMPL-UNDIR
PNJ8,PANAJI-SANKHALI via MAPUSA,PNJ8,8,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI
PNJ8,PANAJI-SANKHALI via MAPUSA,PRV14,14,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI
PNJ80,PONDA-KNDRI VIDYA via CURTI,PNJ80,80,PONDA-UPPER BAZAR-CURTI-KNDRI VIDYA
PNJ81,PONDA-BAMBOLI GMC via PANAJI,PNJ188,188,PONDA-PANAJI-BAMBOLI GMC
PNJ81,PONDA-BAMBOLI GMC via PANAJI,PNJ81,81,PONDA-PANAJI-BAMBOLI GMC
PNJ82,PONDA-ALTINHO via PANAJI,PNJ82,82,PONDA-PANAJI-ALTINHO
PNJ83,PANAJI-NARVA FERRY via OLD GOA,PNJ83,83,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-MADDER-DIWAR CENTR-MALAR-NARVA SCHOL-NARVA FERRY
PNJ84,PANAJI-VANXIM FERY,PNJ84,84,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-CONVENT-DIVAR SCHOL-DIWAR CENTR-MARITA BAKR-VANXIM FERY
PNJ85,OLD GOA FRY-NARVA FERRY via MALAR,PNJ85,85,OLD GOA FRY-MADDER-DIWAR CENTR-MALAR-NARVA SCHOL-NARVA FERRY
PNJ86,ST.PEDRO-VANXIM FERY,PNJ86,86,ST.PEDRO-CONVENT-DIVAR SCHOL-DIWAR CENTR-MARITA BAKR-VANXIM FERY
PNJ89,MAPUSA-FATORPA TMP,PNJ89,89,MAPUSA-PANAJI-MARGAO-CUNCOLIM-BALLI-FATORPA TMP
PNJ9,PANAJI-SANKHALI via MARCEL,PNJ9,9,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI
PNJ9,PANAJI-SANKHALI via MARCEL,PRV13,13,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI
PNJ9,PANAJI-SANKHALI via MARCEL,VSD11,11,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI
PNJ90,PANAJI-BMBOLI IPHB,PNJ90,90,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-BMBOLI IPHB
PNJ91,BICHOLIM-HIVRE via VALPOI,PNJ91,91,BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-VELUS-COPARDE X-HEDODE-PALI-THANE-CHARAVNE X-HIVRE
PNJ92,SANKHALI-VALPOI via ADVOI,PNJ92,92,SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-PADELI-BHIRONDA-SAVARSHE-ASSOLEM JNC-NANUS-B. WADA/NX-VALPOI
PNJ93,PANAJI-PANAJI MKT via T B.HSP/DMR,PNJ93,93,PANAJI-PATTO-MNSH/ZARI-SATI TMPL-GOVT QTRS-T B.HSP/DMR-MADHUBAN-BRANCOS X-CCLO/ST.INZ-PANAJI MKT
PNJ94,PANAJI-SECRETARIAT via SAI SERVICE,PNJ94,94,PANAJI-SAI SERVICE-SECRETARIAT
PNJ94,PANAJI-SECRETARIAT via SAI SERVICE,PRV130,130,PANAJI-SAI SERVICE-SECRETARIAT
PNJ95,PANAJI-TIN BLD/COL via SAI SERVICE,PNJ95,95,PANAJI-SAI SERVICE-TIN BLD/COL
PNJ95,PANAJI-TIN BLD/COL via SAI SERVICE,PRV227,227,PANAJI-SAI SERVICE-TIN BLD/COL
PNJ96,PANAJI-PANAJI MKT via CCLO/ST.INZ,PNJ96,96,PANAJI-OLD SECRET-AZAD MAIDAN-PANAJI MKT-CCLO/ST.INZ-BRANCOS X-MADHUBAN-T B.HSP/DMR-GOVT QTRS-SATI TMPL-MNSH/ZARI-PATTO-NATINL CLUB
PNJ97,CURCHOREM-SOLIEM via KAKODA,PNJ97,97,CURCHOREM-KAKODA-VODLE MOL-SOLIEM
PNJ98,PANAJI-FMD ENG CLG,PNJ98,98,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-FMD CIRCLE-FARMAGUDI-FMD ENG CLG
PNJ99,PANAJI-RITE COLAGE,PNJ99,99,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PNJ99,PANAJI-RITE COLAGE,VSD37,37,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PRV100,PANAJI-MANDRE MDMZ,PRV100,100,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUE MANSHI-VIRNODA-VIRNODA TMP-WALPE-WALPE COLGE-MALPE-PEDNE-TUEM HSPTL-BHAIDWADA-PETECHAWADA-SAWANTWADA-DANDOSWADA-MARATHWADA-JUNUSWADA-MANDRE MDMZ
PRV101,MAPUSA-MANDRE MDMZ via ARABO,PRV101,101,MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-SHIRGAL-ARABO-TUEM CROSS-TUEM V.TMP-TUEM-T.BGWTI TMP-TUEM IDC-TUEM HSPTL-BHAIDWADA-PETECHAWADA-SAWANTWADA-DANDOSWADA-MARATHWADA-JUNUSWADA-MANDRE MDMZ
PRV102,PANAJI-MANDRE MDMZ,PRV102,102,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-P. CHONSAI-PRC MADLA-PARSEM-KADPAKADE-PETECHAWADA-SAWANTWADA-DANDOSWADA-MARATHWADA-JUNUSWADA-MANDRE MDMZ
PRV103,PANAJI-HARMAL,PRV103,103,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-ASKAWADA-NAIKWADA-SACCHE BHAT-PETECHAWADA-SAWANTWADA-DANDOSWADA-MARATHWADA-JUNUSWADA-AGAR-HARMAL
PRV104,PANAJI-KERI via PEDNE,PRV104,104,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-PARASHTE-KALOBA TMP-GOLIBA TMP-KONADI-DEVSU-KORGAO-BHATWADI-HARMAL-PALYE-KIRANPANI-KERI TEMPLE-KERI CHURCH-KRI PANCHYT-KERI
PRV105,PANAJI-KERI,PRV105,105,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUEM V.TMP-TUEM-T.BGWTI TMP-TUEM IDC-TUEM HSPTL-BHAIDWADA-PETECHAWADA-KORGAO-BHATWADI-HARMAL-PALYE-KIRANPANI-KERI TEMPLE-KERI CHURCH-KRI PANCHYT-KERI
PRV106,PANAJI MKT-KERI,PRV106,106,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-ASKAWADA-DEULWADA-MADLAMAZ-JUNUSWADA X-KEPKARWADA-HARMAL-PALYE-KIRANPANI-KERI TEMPLE-KERI CHURCH-KRI PANCHYT-KERI
PRV107,PANAJI-KERI,PRV107,107,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-P. CHONSAI-PRC MADLA-PARSEM-KADPAKADE-TUEM HSPTL-BHAIDWADA-PETECHAWADA-KORGAO-BHATWADI-HARMAL-PALYE-KIRANPANI-KERI TEMPLE-KERI CHURCH-KRI PANCHYT-KERI
PRV108,PANAJI-MORJIM via SIOLIM,PRV108,108,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-KHANDIR-M.BEACH CRO-MORJI DEULW-MORJI SCHOL-MORJIM
PRV109,MORJIM-HARMAL via SAWANTWADA,PRV109,109,MORJIM-MORJI SCHOL-MORJI DEULW-M.BEACH CRO-KHANDIR-CHOPDE-AGARWADA DP-AGARWADA-NAIKWADA-SACCHE BHAT-PETECHAWADA-SAWANTWADA-DANDOSWADA-MARATHWADA-JUNUSWADA-AGAR-HARMAL
PRV110,PANAJI-SIOLIM TAR via MAPUSA,PRV110,110,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-DULER-XELPE/HSPTL-KUCHELI-TIN MAAD-MAINA-SADYE PANCH-SADYE CNVEN-SATERI TMP-XEL WADAKAD-SIOLIM TMP-S. THEATER-SIOLIM TAR
PRV111,MAPUSA-GUDDEM,PRV111,111,MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-PANNER-SADYE PANCH-SADYE CNVEN-SATERI TMP-XEL WADAKAD-SIOLIM TMP-S. THEATER-SIOLIM TAR-DANDO-GUDDEM
PRV113,MAPUSA-DIST. HSPTL via MPS COURT,PRV113,113,MAPUSA-MPS COURT-DIST. HSPTL
PRV114,MAPUSA-BASTODA via GREEN PARK,PRV114,114,MAPUSA-GIRI CHAPEL-GREEN PARK-SHELIN-BASTODA
PRV115,MAPUSA-KAIRAT,PRV115,115,MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-TIN MAD/GRJ-POWERHOUSE-CHICALIM-CAMURLI PCH-CAMURLI FRY-CAMURLI TAR-VAGALI-KAIRAT
PRV116,PANAJI MKT-KAIRAT via MAPUSA,PRV116,116,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-TIN MAD/GRJ-POWERHOUSE-CHICALIM-CAMURLI PCH-CAMURLI FRY-CAMURLI TAR-VAGALI-KAIRAT
PRV117,PANAJI MKT-BASTODA via MAPUSA,PRV117,117,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-TAR-BASTODA
PRV118,PANAJI-BADEM via MAPUSA,PRV118,118,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-KHORLIM-DMC COLLAGE-GANGA TILES-PALOTI/SHAL-KAMI/PNCHYT-BOBBY STORE-CHAR RASTA-BADEM
PRV119,PANAJI-MAPUSA via BRITTONA,PRV119,119,PANAJI-MALIM-VIRLOSA-BRITTONA-P.HUSIG BRD-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA
PRV12,PANAJI MKT-VALPOI,PRV12,12,PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-PADELI-BHIRONDA-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI
PRV120,PANAJI-VIJAYDURGA via PONDA,PRV120,120,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-UPPER BAZAR-CURTI-APEWAL-KARMANE-ARLA-VIJAYDURGA
PRV121,PANAJI MKT-VIJAYDURGA via MARDOL,PRV121,121,PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-LAXIMI TMP-G.HEALTH CT-PRIOL-SWASTIK VDL-APEWAL-KARMANE-ARLA-VIJAYDURGA
PRV122,PANAJI-PONDA,PRV122,122,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-TAMSULI-BETKI HSPTL-BETKI-GHANO-SAVAI-SATERI BHAT-VOLVOI-VEREM-CHAIEWADA-SADYAR HALI-VELKASI-V KERI-ARLA-KARMANE-APEWAL-CURTI-UPPER BAZAR-PONDA
PRV123,PONDA-VOLVOI,PRV123,123,PONDA-UPPER BAZAR-CURTI-APEWAL-KARMANE-ARLA-V KERI-VELKASI-SADYAR HALI-CHAIEWADA-VEREM-VOLVOI
PRV125,PONDA-CIPLA via KELOSI,PRV125,125,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-LOTULIM-ANGDI-RASSAIM FRY-RASSAIM DOK-KELOSI-CORPAWADA-THANA-KSRL/BRLA X-TITAN-CIPLA
PRV127,PANAJI-BAMBOLI W/S,PRV127,127,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S
PRV128,SECRETARIAT-KALAY via CURCHOREM,PRV128,128,SECRETARIAT-SAI SERVICE-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM-SAVORDE-DHADE-GANDHINAGAR-GUDDEMOL-PERIUDAK-AMBEUDAK-DEUNAMOL-KALAY
PRV129,PANAJI-BETUL,PRV129,129,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-NAVELIM-DHARMAPUR-CHINCHINI X-CHINCHANI-BAMADO-SUCALDEM-NUSI ACADMY-ASSOLNA-AMBELI-VELIM MKT-VELIM-BARADI-MUXER B/S-BETUL X-BETUL
PRV131,PANAJI-GOA INTERNA,PRV131,131,PANAJI-ST. CRUZ X-BAMBOLI GMC-GOA UNVRSTY-GOA INTERNA
PRV132,PORVORIM-PANAJI via PANAJI,PRV132,132,PORVORIM-PAITHAN-TORDA-BRITTONA-VIRLOSA-MALIM-PANAJI-CHURCH-A.I. RADIO-ALTINHO-CAMPAL-PANAJI MKT
PRV133,SANKHALI-V KERI via MARCEL,PRV133,133,SANKHALI-GAWTHAN-KUDNE-NHAVELI TMP-SEZA GATE-AMONA-KANDOL TMP-MARCEL-GIMONE-DHAMSIRE-PALSARE-AMADI-VIJAYDURG T-KERI-V KERI
PRV134,MAPUSA-PANAJI MKT,PRV134,134,MAPUSA-PANAJI-PANAJI MKT
PRV135,SANKHALI-PANAJI MKT,PRV135,135,SANKHALI-PANAJI-PANAJI MKT
PRV137,PANAJI-PONDA via CORTALIM,PRV137,137,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA
PRV138,PANAJI-PANAJI via ALTINHO,PRV138,138,PANAJI-CHURCH-A.I. RADIO-ALTINHO-CAMPAL-PANAJI MKT
PRV138,PANAJI-PANAJI via ALTINHO,VSD31,31,PANAJI-CHURCH-A.I. RADIO-ALTINHO-CAMPAL-PANAJI MKT
PRV139,PANAJI-DFNS COLONY via SAI SERVICE,PRV139,139,PANAJI-SAI SERVICE-TIN BLD/COL-DFNS COLONY
PRV140,MAPUSA-FATORDA via PANAJI,PRV140,140,MAPUSA-PANAJI-FATORDA
PRV141,PONDA-MARGAO via AGNEL ASHRM,PRV141,141,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-AMORA-TEMBER-RAI AMYAKDE-RAI-ARLEM-NUVEM-RUMDER-AGNEL ASHRM-RUMDER-NUVEM-MARGAO
PRV142,PANAJI-SAL via MAPUSA,PRV142,142,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-NANORA-KASARPAL-VADAVAL-SAL
PRV143,MHADAI-MORLLEM via HONDA,PRV143,143,MHADAI-ADVOI-VAGURE-SHIGNE-PISSURLEM-HONDA VADAK-HONDA-GAONKAR WDO-ARVALEM-MORLLEM GAO-MORLLEM-PARYE
PRV144,SANKHALI-MORLLEM via HONDA,PRV144,144,SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-GAONKAR WDO-ARVALEM-MORLLEM GAO-MORLLEM
PRV145,MAPUSA-TEREKHOL,PRV145,145,MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-ASKAWADA-DEULWADA-MADLAMAZ-JUNUSWADA X-KEPKARWADA-HARMAL-PALYE-KIRANPANI-ARONDA BRIDGE-ARONDA X HUDA-REDI S. TMP-TATA METAL-TEREKHOL
PRV146,PANAJI-KADSHI,PRV146,146,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-PORASKADE-RLY O/BRIDG-UGVE-TAMBOSHE-TORSHE-DHUSKI-SAKRAL-DHUSKI-PATRADEVI-BANDA-PATRADEVI-MOPA-KADSHI
